DT COMPRA;DESPESA;RECEITA DESPESA;FORMA PAGTO;TIPO;CATEGORIA;ITEM;VLR TOTAL;QTD PARCELAS;NUM PARCELA;STATUS;DESCRICAO;
18/12/2013;Posto Engenheiro Caetano Alvares;Despesa;Crédito;Gasto;Carro;Combustível;80,00;1;1;Fechado;Gasolina Ford Fiesta;
18/12/2013;Estacionamento MV Park;Despesa;Crédito;Gasto;Carro;Estacionamento;18,00;1;1;Fechado;Consulta no Cema - Mãe;
19/12/2013;Restaurante América;Despesa;Crédito;Gasto;Alimentação;Restaurante;44,00;1;1;Fechado;Almoço Restaurante América de Fim de Ano com Meninas;
20/12/2013;Jornal O Estado de São Paulo;Despesa;Crédito;Gasto;Assinaturas;Jornal;74,90;1;1;Fechado;Assinatura Jornal Estado de São Paulo;
20/12/2013;Padaria Dona Ruth;Despesa;Crédito;Gasto;Alimentação;Padaria;35,60;1;1;Fechado;Padaria Dona Ruth Pães para Café da Manhã - Odebrecht;
21/12/2013;Papel Magia;Despesa;Crédito;Gasto;Diversos;Papelaria;28,00;1;1;Fechado;4 Cartäes de Natal para Mãe;
21/12/2013;Drogaria Droga Verde;Despesa;Crédito;Gasto;Saúde;Remédios;42,70;1;1;Fechado;Remédios do Pai;
23/12/2013;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;11,04;1;1;Fechado;Almoço Restaurante Bolizan;
26/12/2013;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;76,71;3;1;Fechado;Omeprazol;
26/12/2013;Restaurante Seletti;Despesa;Crédito;Gasto;Alimentação;Restaurante;24,50;1;1;Fechado;Almoço Restaurante Seletti;
26/12/2013;Multicoisas;Despesa;Crédito;Gasto;Diversos;Acessórios;29,90;1;1;Fechado;Fone de Ouvido Multilaser;
26/12/2013;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;76,71;3;2;Fechado;Omeprazol;
26/12/2013;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;76,71;3;3;Fechado;Omeprazol;
27/12/2013;Despesas Feira;Despesa;Saque;Gasto;Despesas;Casa;300,00;1;1;Pago;Saque R$ 300,00 para Despesa Feira;
27/12/2013;Despesas;Despesa;Saque;Gasto;Despesas;Pessoal;50,00;1;1;Pago;Saque R$ 50,00 para Despesa Pessoal;
27/12/2013;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;32,49;1;1;Fechado;Ancoron do Pai;
27/12/2013;Posto Engenheiro Caetano Alvares;Despesa;Crédito;Gasto;Carro;Combustível;97,64;1;1;Fechado;Gasolina Fit;
27/12/2013;Restaurante Viena;Despesa;Crédito;Gasto;Alimentação;Restaurante;15,90;1;1;Fechado;Almoço Restaurante Viena;
28/12/2013;Água Marinha;Despesa;Crédito;Gasto;Vestuário;Acessórios;12,50;1;1;Fechado;Brincos;
28/12/2013;Multicoisas;Despesa;Crédito;Gasto;Diversos;Acessórios;33,80;1;1;Fechado;Pilhas para o R dio do Pai;
28/12/2013;Authentic Feet;Despesa;Crédito;Gasto;Vestuário;Presentes;179,99;1;1;Fechado;Tenis - Presente Anivers rio Raquel;
28/12/2013;Supermercado Bergamini;Despesa;Crédito;Gasto;Alimentação;Supermercado;123,47;1;1;Fechado;Compras para Casa;
30/12/2013;Lanchonete McDonald's;Despesa;Crédito;Gasto;Alimentação;Restaurante;16,50;1;1;Fechado;Almoço Lanchonete McDonald's;
30/12/2013;Mix Max Papelaria Papelaria;Despesa;Crédito;Gasto;Papelaria;Casa;18,90;1;1;Fechado;Agenda de Telefone;
31/12/2013;Pagto Helena;Despesa;Saque;Gasto;Diversos;Casa;500,00;1;1;Pago;Saque R$ 500,00 para Pgto Helena;
02/01/2014;Restaurante Seletti;Despesa;Crédito;Gasto;Alimentação;Restaurante;24,50;1;1;Fechado;Almoço Restaurante Seletti;
03/01/2014;Cartão B. Brasil;Despesa;Fatura;Gasto;Diversos;Casa;128,26;1;1;Pago;Pagto Cartão Banco do Brasil Mãe;
03/01/2014;Restaurante Seletti;Despesa;Crédito;Gasto;Alimentação;Restaurante;21,90;1;1;Fechado;Almoço Restaurante Seletti;
03/01/2014;Hering;Despesa;Crédito;Gasto;Vestuário;Roupas;19,99;1;1;Fechado;Blusa na Hering;
03/01/2014;Sorveteria Yoggy;Despesa;Débito;Gasto;Alimentação;Sorveteria;6,56;1;1;Pago;Sorveteria Yoggy Sorvete;
03/01/2014;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;25,35;1;1;Fechado;Comida da Victoria Maria;
03/01/2014;Padaria Algarve;Despesa;Crédito;Gasto;Alimentação;Padaria;20,30;1;1;Fechado;Padaria Algarve Pães para Casa;
04/01/2014;Despesas;Despesa;Saque;Gasto;Despesas;Pessoal;50,00;1;1;Pago;Despesas Mari;
04/01/2014;Drogaria Droga Verde;Despesa;Crédito;Gasto;Saúde;Drogaria;10,02;1;1;Fechado;Band-Aid e Água Oxigenada;
06/01/2014;ACM;Despesa;Boleto;Gasto;Esportes;Academia;305,90;1;1;Pago;Pagamento Academia;
06/01/2014;Pizzaria Pizza Hut;Despesa;Crédito;Gasto;Alimentação;Restaurante;20,30;1;1;Fechado;Almoço Pizzaria Pizza Hut;
06/01/2014;Cafeteria Ofner;Despesa;Débito;Gasto;Alimentação;Cafeteria;4,00;1;1;Pago;Cafeteria Ofner Café;
06/01/2014;Estacionamento RRM Martinico Prado;Despesa;Crédito;Gasto;Carro;Estacionamento;16,00;1;1;Fechado;Estacionamento RRM;
07/01/2014;Lanchonete Casa do Pão de Queijo;Despesa;Crédito;Gasto;Alimentação;Restaurante;13,40;1;1;Fechado;Almoço Lanchonete Casa do Pão de Queijo;
07/01/2014;Lojas Americanas;Despesa;Crédito;Gasto;Alimentação;Comida;10,47;1;1;Fechado;Barras de Cereal;
08/01/2014;Estacionamento PanAmérica Park;Despesa;Boleto;Gasto;Carro;Estacionamento;252,00;1;1;Pago;Estacionamento PanAmérica Park;
08/01/2014;Felipe & Duarte Ass. Contábil;Despesa;Fatura;Gasto;Empresa;Felipe & Duarte Ass. Contábil;351,70;1;1;Pago;Fatura Prestação Serviço;
08/01/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;12,84;1;1;Fechado;Almoço Restaurante Bolizan;
08/01/2014;Sorveteria Kibom;Despesa;Débito;Gasto;Alimentação;Sorveteria;4,00;1;1;Pago;Sorveteria Kibom Picol‚ Kibom;
09/01/2014;Restaurante Seletti;Despesa;Crédito;Gasto;Alimentação;Restaurante;15,80;1;1;Fechado;Almoço Restaurante Seletti;
09/01/2014;Sorveteria Yoggy;Despesa;Débito;Gasto;Alimentação;Sorveteria;5,31;1;1;Pago;Sorveteria Yoggy Sorvete;
10/01/2014;Net;Despesa;Fatura;Gasto;Assinaturas;TV a Cabo;330,78;1;1;Pago;TV a Cabo Net + Virtua;
10/01/2014;Posto Ipiranga;Despesa;Crédito;Gasto;Carro;Combustível;86,02;1;1;Fechado;Gasolina Fit;
10/01/2014;Restaurante Almanara;Despesa;Crédito;Gasto;Alimentação;Restaurante;31,45;1;1;Fechado;Almoço Restaurante Almanara;
11/01/2014;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;38,68;1;1;Fechado;Diprogenta;
11/01/2014;Posto Direitos Humanos;Despesa;Crédito;Gasto;Carro;Combustível;50,00;1;1;Fechado;Gasolina Ford Fiesta;
12/01/2014;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Drogaria;54,90;2;1;Fechado;Accu-Chek - 50 tiras;
12/01/2014;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Drogaria;54,90;2;2;Fechado;Accu-Chek - 50 tiras;
13/01/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;14,81;1;1;Fechado;Almoço Restaurante Bolizan;
14/01/2014;Despesas;Despesa;Saque;Gasto;Despesas;Pessoal;50,00;1;1;Pago;Saque R$ 50,00 para Despesa Pessoal;
14/01/2014;Lanchonete Baked Potatoe;Despesa;Crédito;Gasto;Alimentação;Restaurante;24,65;1;1;Fechado;Almoço Lanchonete Baked Potatoe;
14/01/2014;Revistaria;Despesa;Crédito;Gasto;Publicações;Revistas;24,90;1;1;Fechado;Pequenas Empresas e Treine seu Inglês;
15/01/2014;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;20,21;1;1;Fechado;Remédios Pai;
15/01/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;10,04;1;1;Fechado;Almoço Restaurante Bolizan;
16/01/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;12,67;1;1;Fechado;Almoço Restaurante Bolizan;
17/01/2014;AlliExpress;Despesa;Débito;Gasto;Diversos;Pessoal;28,11;1;1;Pago;Compra de Capa Celular e Relógio;
17/01/2014;Restaurante Nakombi;Despesa;Crédito;Gasto;Alimentação;Restaurante;39,88;1;1;Fechado;Almoço Restaurante Nakombi;
17/01/2014;Banca Vitoria Régia;Despesa;Crédito;Gasto;Publicações;Revistas;18,90;1;1;Fechado;Revistas Mari;
18/01/2014;Despesas;Despesa;Saque;Gasto;Despesas;Pessoal;40,00;1;1;Pago;Saque R$ 40,00 para Despesa Pessoal;
18/01/2014;Cia Textil Chohfi;Despesa;Crédito;Gasto;Diversos;Pessoal;75,00;2;1;Fechado;6 mts Tecido para Patchwork;
18/01/2014;Supermercado Bergamini;Despesa;Crédito;Gasto;Alimentação;Supermercado;85,57;1;1;Fechado;Higiene Pessoal e Lanche;
18/01/2014;Posto Direitos Humanos;Despesa;Crédito;Gasto;Carro;Combustível;50,09;1;1;Fechado;Álcool para Fiesta;
18/01/2014;Deposito Meias Ansarah;Despesa;Crédito;Gasto;Vestuário;Lingerie;41,40;1;1;Fechado;Meia e Lingerie Meias Lupo;
18/01/2014;Padaria Dona Ruth;Despesa;Crédito;Gasto;Alimentação;Padaria;14,40;1;2;Fechado;Padaria Dona Ruth Lanche;
18/01/2014;Cia Textil Chohfi;Despesa;Crédito;Gasto;Diversos;Pessoal;75,00;2;2;Fechado;6 mts Tecido para Patchwork;
19/01/2014;Mercado Livre;Despesa;Crédito;Gasto;Esportes;Equipamentos;56,84;2;1;Fechado;Suporte para TRX;
19/01/2014;Mercado Livre;Despesa;Crédito;Gasto;Esportes;Equipamentos;56,84;2;2;Fechado;Suporte para TRX;
20/01/2014;IPVA;Despesa;Boleto;Conta;Imposto;IPVA;473,97;1;1;Pago;IPVA do Honda Fit;
20/01/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;16,87;1;1;Fechado;Almoço Restaurante Bolizan;
21/01/2014;Restaurante Nakombi;Despesa;Crédito;Gasto;Alimentação;Restaurante;40,15;1;1;Fechado;Almoço Restaurante Nakombi;
24/01/2014;Ativo;Despesa;Crédito;Gasto;Esportes;Esportivo;316,50;3;1;Fechado;Circuito das Estaçäes 2014;
24/01/2014;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;69,27;2;1;Fechado;Remédios Mari e Pai;
24/01/2014;Ativo;Despesa;Crédito;Gasto;Esportes;Esportivo;316,50;3;2;Fechado;Circuito das Estaçäes 2014;
24/01/2014;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;69,27;2;2;Fechado;Remédios Mari e Pai;
24/01/2014;Ativo;Despesa;Crédito;Gasto;Esportes;Esportivo;316,50;3;3;Fechado;Circuito das Estaçäes 2014;
26/01/2014;McAfee;Despesa;Crédito;Gasto;Informática;Software;84,00;1;1;Fechado;Anti Virus Micro Mãe;
27/01/2014;Sorveteria Yoggy;Despesa;Débito;Gasto;Alimentação;Sorveteria;5,00;1;1;Pago;Sorveteria Yoggy Sorvete;
27/01/2014;Restaurante Viena;Despesa;Crédito;Gasto;Alimentação;Restaurante;12,57;1;1;Fechado;Almoço Restaurante Viena;
27/01/2014;Skype;Despesa;Crédito;Gasto;Assinaturas;Software;21,74;1;1;Fechado;Compra de Créditos para o Skype;
28/01/2014;Posto Escalada;Despesa;Crédito;Gasto;Carro;Combustível;50,00;1;1;Fechado;Álcool Fiesta 23,267 * 2,149;
28/01/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;18,41;1;1;Fechado;Almoço Restaurante Bolizan;
28/01/2014;Posto Ipiranga;Despesa;Crédito;Gasto;Carro;Combustível;101,32;1;1;Fechado;Gasolina Honda Fit;
29/01/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;12,75;1;1;Fechado;Almoço Restaurante Bolizan;
30/01/2014;Lanchonete Baked Potatoe;Despesa;Crédito;Gasto;Alimentação;Restaurante;24,05;1;1;Fechado;Almoço Lanchonete Baked Potatoe;
30/01/2014;Drogaria Droga Raia;Despesa;Crédito;Gasto;Saúde;Remédios;48,44;1;1;Fechado;Digesan e Luftal;
31/01/2014;Contrib. Sindical;Despesa;Boleto;Gasto;Empresa;Empresa;91,06;1;1;Pago;Pagto. Contrib. Sindical Obrigatória;
31/01/2014;Padaria Flor do Mandaqui;Despesa;Crédito;Gasto;Alimentação;Padaria;32,85;1;1;Fechado;Padaria Flor do Mandaqui Pães para Casa;
31/01/2014;Hamburgueria Burguer King;Despesa;Crédito;Gasto;Alimentação;Restaurante;19,80;1;1;Fechado;Almoço Hamburgueria Burguer King;
31/01/2014;Chocolateria My Swiss Choco;Despesa;Crédito;Gasto;Alimentação;Doceria;11,50;1;1;Fechado;Chocolateria My Swiss Choco Chocolates;
31/01/2014;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;71,86;1;1;Fechado;Comida da Victoria Maria;
01/02/2014;Mac-Len;Despesa;Débito;Gasto;Diversos;Cama e Mesa;19,26;1;1;Pago;Equipamento Patchwork;
01/02/2014;Gramado Posto;Despesa;Débito;Gasto;Carro;Lavagem;23,00;1;1;Pago;Lava rápido Honda Fit;
01/02/2014;Oeste Aviamentos;Despesa;Crédito;Gasto;Diversos;Equipamentos;39,90;1;1;Fechado;Equipamento Patchwork;
02/02/2014;Banca Vitoria Régia;Despesa;Débito;Gasto;Publicações;Revistas;12,90;1;1;Pago;Palavras Cruzadas Mãe;
03/02/2014;Restaurante Viena;Despesa;Crédito;Gasto;Alimentação;Restaurante;16,50;1;1;Fechado;Almoço Restaurante Viena;
04/02/2014;Restaurante Pimenta Rosa;Despesa;Crédito;Gasto;Alimentação;Restaurante;23,10;1;1;Fechado;Almoço Restaurante Pimenta Rosa;
04/02/2014;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;76,72;3;1;Fechado;Omeprazol;
04/02/2014;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;76,72;3;2;Fechado;Omeprazol;
04/02/2014;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;76,72;3;3;Fechado;Omeprazol;
05/02/2014;Hamburgueria H3;Despesa;Crédito;Gasto;Alimentação;Restaurante;19,95;1;1;Fechado;Almoço Hamburgueria H3;
05/02/2014;Sorveteria Yoggy;Despesa;Débito;Gasto;Alimentação;Sorveteria;5,93;1;1;Pago;Sorveteria Yoggy Sorvete;
05/02/2014;Radharani;Despesa;Débito;Gasto;Diversos;Acessórios;13,00;1;1;Pago;Incenso;
05/02/2014;Padaria Algarve;Despesa;Débito;Gasto;Alimentação;Padaria;24,16;1;1;Pago;Padaria Algarve Pão, Frios e Refrigerante;
06/02/2014;Lanchonete McDonald's;Despesa;Débito;Gasto;Alimentação;Restaurante;16,00;1;1;Pago;Almoço Lanchonete McDonald's;
07/02/2014;Natura;Despesa;Crédito;Gasto;Higiene e Perfumaria;Pessoal;48,79;1;1;Fechado;Refil Desodorante e Hidratante;
07/02/2014;Hamburgueria H3;Despesa;Crédito;Gasto;Alimentação;Restaurante;23,90;1;1;Fechado;Almoço Hamburgueria H3;
07/02/2014;Sorveteria Yoggy;Despesa;Débito;Gasto;Alimentação;Sorveteria;7,18;1;1;Pago;Sorveteria Yoggy Sorvete;
07/02/2014;Despesas;Despesa;Saque;Gasto;Despesas;Pessoal;50,00;1;1;Pago;Saque R$ 50,00 para Despesa Pessoal;
09/02/2014;Leroy Merlin;Despesa;Crédito;Gasto;Equipamentos;Casa;166,22;1;1;Fechado;Balde e Suporte para Pratos e Copos;
10/02/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;11,29;1;1;Fechado;Almoço Restaurante Bolizan;
11/02/2014;Porto Seguro;Despesa;Crédito;Gasto;Carro;Manutenção;275,00;2;1;Fechado;Troca de Bateria Honda Fit;
11/02/2014;Porto Seguro;Despesa;Crédito;Gasto;Carro;Manutenção;275,00;2;2;Fechado;Troca de Bateria Honda Fit;
12/02/2014;Despesas;Despesa;Saque;Gasto;Despesas;Pessoal;50,00;1;1;Pago;Saque R$ 50,00 para Despesa Pessoal;
12/02/2014;Posto Direitos Humanos;Despesa;Crédito;Gasto;Carro;Combustível;30,00;1;1;Fechado;Gasolina Fit;
12/02/2014;Restaurante Seletti;Despesa;Crédito;Gasto;Alimentação;Restaurante;24,50;1;1;Fechado;Almoço Restaurante Seletti;
12/02/2014;Supermercado Pão de Açucar;Despesa;Crédito;Gasto;Diversos;Casa;50,27;1;1;Fechado;Cervejas Importadas - Presente Jr.;
13/02/2014;Lanchonete Graex;Despesa;Débito;Gasto;Alimentação;Restaurante;9,30;1;1;Pago;Almoço Lanchonete Graex;
13/02/2014;Posto Ipiranga;Despesa;Crédito;Gasto;Carro;Combustível;93,01;1;1;Fechado;Gasolina Fit;
14/02/2014;Lanchonete Graex;Despesa;Débito;Gasto;Alimentação;Restaurante;9,30;1;1;Pago;Almoço Lanchonete Graex;
15/02/2014;Banca Vitoria Régia;Despesa;Crédito;Gasto;Publicações;Revistas;43,70;1;1;Fechado;Revistas Mari, Pai e Mãe;
16/02/2014;Jornal O Estado de São Paulo;Despesa;Crédito;Gasto;Assinaturas;Jornal;74,90;1;1;Fechado;Assinatura Jornal Estado de São Paulo;
18/02/2014;Despesas;Despesa;Saque;Gasto;Despesas;Pessoal;66,00;1;1;Pago;Saque R$ 50,00 para Despesa Pessoal;
18/02/2014;Mega Sena;Despesa;Débito;Gasto;Diversos;Pessoal;34,00;1;1;Pago;Jogo Mega Sena R$ 34;
18/02/2014;Restaurante Seletti;Despesa;Crédito;Gasto;Alimentação;Restaurante;20,90;1;1;Fechado;Almoço Restaurante Seletti;
19/02/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;14,64;1;1;Fechado;Almoço Restaurante Bolizan;
20/02/2014;IPVA;Despesa;Boleto;Conta;Imposto;IPVA;473,97;1;1;Pago;IPVA do Honda Fit;
20/02/2014;Doação Pai;Despesa;Débito;Gasto;Diversos;Casa;10,00;1;1;Pago;Pagamento Doação Pais;
20/02/2014;Livraria Cultura;Despesa;Crédito;Gasto;Publicações;E-books;24,99;2;1;Fechado;E-book A Incr¡vel Viagem de Shackleton;
20/02/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;9,27;1;1;Fechado;Almoço Restaurante Bolizan;
20/02/2014;Livraria Cultura;Despesa;Crédito;Gasto;Publicações;E-books;24,99;2;2;Fechado;E-book A Incr¡vel Viagem de Shackleton;
21/02/2014;Despesas Casa;Despesa;Saque;Gasto;Despesas;Casa;300,00;1;1;Pago;Despesas Casa - Feira;
21/02/2014;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;69,40;3;1;Fechado;Remédios Pai;
21/02/2014;Cinema Cinemark;Despesa;Crédito;Gasto;Viagem & Lazer;Cinema;20,00;1;1;Fechado;Cinema, Filme Pomp‚ia - Morumbi;
21/02/2014;Revistaria;Despesa;Crédito;Gasto;Publicações;Revistas;39,90;1;1;Fechado;Gui de Fotogragia Digital P&B;
21/02/2014;Hamburgueria H3;Despesa;Crédito;Gasto;Alimentação;Restaurante;24,40;1;1;Fechado;Almoço Hamburgueria H3;
21/02/2014;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;69,40;3;2;Fechado;Remédios Pai;
21/02/2014;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;69,40;3;3;Fechado;Remédios Pai;
22/02/2014;Padaria Algarve;Despesa;Crédito;Gasto;Alimentação;Padaria;30,46;1;1;Fechado;Padaria Algarve Pães, Refrigerantes e Frios;
22/02/2014;Petshop Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;12,40;1;1;Fechado;Ração Victoria Maria;
24/02/2014;Padaria Algarve;Despesa;Débito;Gasto;Alimentação;Padaria;16,16;1;1;Pago;Padaria Algarve Pães, Refrigerantes e Frios;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;1;Fechado;HD Externo Samsung 1tb;
24/02/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;10,90;1;1;Fechado;Almoço Restaurante Bolizan;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;2;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;3;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;4;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;5;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;6;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;7;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;8;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;9;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;10;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;11;Fechado;HD Externo Samsung 1tb;
24/02/2014;Submarino;Despesa;Crédito;Gasto;Informática;Hardware;299,00;12;12;Fechado;HD Externo Samsung 1tb;
25/02/2014;Posto Engenheiro Caetano Alvares;Despesa;Crédito;Gasto;Carro;Combustível;95,36;1;1;Fechado;Gasolina Fit;
25/02/2014;Douglas Vieira;Despesa;Crédito;Gasto;Alimentação;Comida;47,00;1;1;Fechado;Mineiro - Queijo e Bananinha;
25/02/2014;Restaurante Viena;Despesa;Crédito;Gasto;Alimentação;Restaurante;15,90;1;1;Fechado;Almoço Restaurante Viena;
26/02/2014;Posto Estrela;Despesa;Crédito;Gasto;Carro;Combustível;50,00;1;1;Fechado;Gasolina Fiesta;
26/02/2014;Restaurante Bolizan;Despesa;Crédito;Gasto;Alimentação;Restaurante;14,12;1;1;Fechado;Almoço Restaurante Bolizan;
27/02/2014;Restaurante Viena;Despesa;Débito;Gasto;Alimentação;Restaurante;13,90;1;1;Pago;Almoço Restaurante Viena;
27/02/2014;Americanas;Despesa;Crédito;Gasto;Diversos;Pessoal;27,46;1;1;Fechado;Barras de Cereal e Tintura Cabelo;
27/02/2014;Cafeteria Café do Ponto;Despesa;Crédito;Gasto;Alimentação;Cafeteria;21,90;1;1;Fechado;Cafeteria Café do Ponto Café Mari, Aline e Juliana;
28/02/2014;Hamburgueria H3;Despesa;Crédito;Gasto;Alimentação;Restaurante;19,95;1;1;Fechado;Almoço Hamburgueria H3;
01/03/2014;Chocolateria Kopenhagen;Despesa;Débito;Gasto;Alimentação;Cafeteria;30,00;1;1;Pago;Chocolateria Kopenhagen Café e chocolate;
04/03/2014;Tai Eletrônicos;Despesa;Débito;Gasto;Informática;Hardware;13,00;1;1;Pago;Compra de M¡dias de DVD;
04/03/2014;Banca do Ivan;Despesa;Crédito;Gasto;Publicações;Revistas;14,90;1;1;Fechado;Revista Digital Photographer;
04/03/2014;C&A;Despesa;Crédito;Gasto;Vestuário;Roupas;49,90;1;1;Fechado;Bermuda;
04/03/2014;Padaria Bella Paulista;Despesa;Crédito;Gasto;Alimentação;Padaria;19,60;1;1;Fechado;Padaria Bella Paulista Almoço;
04/03/2014;Hering;Despesa;Crédito;Gasto;Vestuário;Roupas;25,99;1;1;Fechado;Camiseta Básica Hering;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;1;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;2;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;3;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;4;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;5;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;6;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;7;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;8;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;9;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;10;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;11;Fechado;Flash Canon 430 ex II;
04/03/2014;Mercado Livre;Despesa;Crédito;Gasto;Equipamentos;Fotografia e Imagem;1100,75;12;12;Fechado;Flash Canon 430 ex II;
05/03/2014;Ponto Frio;Despesa;Crédito;Gasto;Equipamentos;Casa;224,26;12;1;Fechado;Filtro de Água Consul;
05/03/2014;Hospital São Camilo;Despesa;Crédito;Gasto;Carro;Estacionamento;16,00;1;1;Fechado;Estacionamento Hospital São Camilo;
05/03/2014;Ponto Frio;Despesa;Crédito;Gasto;Equipamentos;Casa;224,26;12;2;Fechado;Filtro de Água Consul;
05/03/2014;Ponto Frio;Despesa;Crédito;Gasto;Equipamentos;Casa;224,26;12;3;Fechado;Filtro de Água Consul;
05/03/2014;Ponto Frio;Despesa;Crédito;Gasto;Equipamentos;Casa;224,26;12;4;Fechado;Filtro de Água Consul;
